TIME(1-Perth),week,hour,1-Perth,TIME(2-XIANGGANG),2-XIANGGANG,TIME(3-PALO),3-PALO,TIME(4-DUNDEE),4-DUNDEE,TIME(5-BOULDER),5-BOULDER, TIME(6-Auchterarder),6-Auchterarder, TIME(7-Kinross),7-Kinross,Time(8-Pitlochry),8-Pitlochry,Time(9-Crieff),9-Crieff,Time(10-Aberfeldy),10-Aberfeldy,Time(11-Dunkeld),11-Dunkeld,Time(12-Blairgowrie),12-Blairgowrie,13-Beijing
2019/7/18 6:00,4,6 ,6,2022/6/3 6:00,7,2020/11/18 6:00,3,2018/7/18 6:00,28,2021/8/18 6:00,3,2019/7/18 6:00,0,2019/7/18 6:00,0,2019/7/18 6:00,1,2019/7/18 6:00,1,2019/7/18 6:00,1,2019/7/18 6:00,0,2019/7/18 6:00,0,875
2019/7/18 7:00,4,7 ,6,2022/6/3 7:00,10,2020/11/18 7:00,5,2018/7/18 7:00,25,2021/8/18 7:00,4,2019/7/18 7:00,0,2019/7/18 7:00,2,2019/7/18 7:00,2,2019/7/18 7:00,1,2019/7/18 7:00,1,2019/7/18 7:00,0,2019/7/18 7:00,0,1120
2019/7/18 8:00,4,8 ,9,2022/6/3 8:00,14,2020/11/18 8:00,11,2018/7/18 8:00,26,2021/8/18 8:00,4,2019/7/18 8:00,0,2019/7/18 8:00,2,2019/7/18 8:00,2,2019/7/18 8:00,2,2019/7/18 8:00,1,2019/7/18 8:00,1,2019/7/18 8:00,0,1397
2019/7/18 9:00,4,9 ,8,2022/6/3 9:00,11,2020/11/18 9:00,12,2018/7/18 9:00,30,2021/8/18 9:00,7,2019/7/18 9:00,0,2019/7/18 9:00,4,2019/7/18 9:00,1,2019/7/18 9:00,2,2019/7/18 9:00,1,2019/7/18 9:00,1,2019/7/18 9:00,1,1471
2019/7/18 10:00,4,10 ,10,2022/6/3 10:00,14,2020/11/18 10:00,11,2018/7/18 10:00,29,2021/8/18 10:00,9,2019/7/18 10:00,0,2019/7/18 10:00,6,2019/7/18 10:00,2,2019/7/18 10:00,2,2019/7/18 10:00,1,2019/7/18 10:00,1,2019/7/18 10:00,1,1476
2019/7/18 11:00,4,11 ,12,2022/6/3 11:00,17,2020/11/18 11:00,13,2018/7/18 11:00,29,2021/8/18 11:00,11,2019/7/18 11:00,0,2019/7/18 11:00,8,2019/7/18 11:00,2,2019/7/18 11:00,2,2019/7/18 11:00,1,2019/7/18 11:00,1,2019/7/18 11:00,1,1507
2019/7/18 12:00,4,12 ,14,2022/6/3 12:00,16,2020/11/18 12:00,12,2018/7/18 12:00,28,2021/8/18 12:00,9,2019/7/18 12:00,0,2019/7/18 12:00,8,2019/7/18 12:00,3,2019/7/18 12:00,1,2019/7/18 12:00,1,2019/7/18 12:00,1,2019/7/18 12:00,0,1549
2019/7/18 13:00,4,13 ,13,2022/6/3 13:00,15,2020/11/18 13:00,10,2018/7/18 13:00,33,2021/8/18 13:00,9,2019/7/18 13:00,0,2019/7/18 13:00,8,2019/7/18 13:00,3,2019/7/18 13:00,1,2019/7/18 13:00,1,2019/7/18 13:00,0,2019/7/18 13:00,0,1516
2019/7/18 14:00,4,14 ,12,2022/6/3 14:00,14,2020/11/18 14:00,9,2018/7/18 14:00,30,2021/8/18 14:00,7,2019/7/18 14:00,1,2019/7/18 14:00,8,2019/7/18 14:00,2,2019/7/18 14:00,1,2019/7/18 14:00,1,2019/7/18 14:00,0,2019/7/18 14:00,0,1483
2019/7/18 15:00,4,15 ,12,2022/6/3 15:00,13,2020/11/18 15:00,9,2018/7/18 15:00,33,2021/8/18 15:00,7,2019/7/18 15:00,0,2019/7/18 15:00,8,2019/7/18 15:00,2,2019/7/18 15:00,1,2019/7/18 15:00,1,2019/7/18 15:00,0,2019/7/18 15:00,1,1473
2019/7/18 16:00,4,16 ,8,2022/6/3 16:00,14,2020/11/18 16:00,8,2018/7/18 16:00,34,2021/8/18 16:00,6,2019/7/18 16:00,1,2019/7/18 16:00,6,2019/7/18 16:00,2,2019/7/18 16:00,1,2019/7/18 16:00,1,2019/7/18 16:00,1,2019/7/18 16:00,1,1455
2019/7/18 17:00,4,17 ,9,2022/6/3 17:00,15,2020/11/18 17:00,7,2018/7/18 17:00,31,2021/8/18 17:00,7,2019/7/18 17:00,1,2019/7/18 17:00,4,2019/7/18 17:00,1,2019/7/18 17:00,1,2019/7/18 17:00,1,2019/7/18 17:00,1,2019/7/18 17:00,0,1369
2019/7/18 18:00,4,18 ,9,2022/6/3 18:00,15,2020/11/18 18:00,8,2018/7/18 18:00,28,2021/8/18 18:00,7,2019/7/18 18:00,1,2019/7/18 18:00,4,2019/7/18 18:00,1,2019/7/18 18:00,1,2019/7/18 18:00,1,2019/7/18 18:00,1,2019/7/18 18:00,0,1236
2019/7/18 19:00,4,19 ,5,2022/6/3 19:00,14,2020/11/18 19:00,8,2018/7/18 19:00,27,2021/8/18 19:00,7,2019/7/18 19:00,1,2019/7/18 19:00,4,2019/7/18 19:00,1,2019/7/18 19:00,1,2019/7/18 19:00,1,2019/7/18 19:00,0,2019/7/18 19:00,0,1201
2019/7/18 20:00,4,20 ,7,2022/6/3 20:00,13,2020/11/18 20:00,4,2018/7/18 20:00,27,2021/8/18 20:00,6,2019/7/18 20:00,1,2019/7/18 20:00,4,2019/7/18 20:00,1,2019/7/18 20:00,1,2019/7/18 20:00,1,2019/7/18 20:00,1,2019/7/18 20:00,0,1152
2019/7/18 21:00,4,21 ,6,2022/6/3 21:00,13,2020/11/18 21:00,1,2018/7/18 21:00,27,2021/8/18 21:00,2,2019/7/18 21:00,0,2019/7/18 21:00,0,2019/7/18 21:00,1,2019/7/18 21:00,1,2019/7/18 21:00,1,2019/7/18 21:00,0,2019/7/18 21:00,0,1083
2019/7/18 22:00,4,22 ,6,2022/6/3 22:00,14,2020/11/18 22:00,1,2018/7/18 22:00,27,2021/8/18 22:00,1,2019/7/18 22:00,1,2019/7/18 22:00,0,2019/7/18 22:00,1,2019/7/18 22:00,1,2019/7/18 22:00,1,2019/7/18 22:00,1,2019/7/18 22:00,0,967
2019/7/18 23:00,4,23 ,5,2022/6/3 23:00,13,2020/11/18 23:00,1,2018/7/18 23:00,26,2021/8/18 23:00,1,2019/7/18 23:00,1,2019/7/18 23:00,2,2019/7/18 23:00,2,2019/7/18 23:00,1,2019/7/18 23:00,1,2019/7/18 23:00,0,2019/7/18 23:00,0,904
2019/7/19 0:00,5,0 ,6,2022/6/4 0:00,13,2020/11/19 0:00,1,2018/7/19 0:00,26,2021/8/19 0:00,0,2019/7/19 0:00,0,2019/7/19 0:00,0,2019/7/19 0:00,2,2019/7/19 0:00,1,2019/7/19 0:00,1,2019/7/19 0:00,0,2019/7/19 0:00,0,892
2019/7/19 1:00,5,1 ,7,2022/6/4 1:00,9,2020/11/19 1:00,1,2018/7/19 1:00,28,2021/8/19 1:00,0,2019/7/19 1:00,0,2019/7/19 1:00,0,2019/7/19 1:00,1,2019/7/19 1:00,1,2019/7/19 1:00,1,2019/7/19 1:00,0,2019/7/19 1:00,0,863
2019/7/19 2:00,5,2 ,6,2022/6/4 2:00,7,2020/11/19 2:00,1,2018/7/19 2:00,28,2021/8/19 2:00,0,2019/7/19 2:00,0,2019/7/19 2:00,0,2019/7/19 2:00,1,2019/7/19 2:00,1,2019/7/19 2:00,1,2019/7/19 2:00,0,2019/7/19 2:00,0,852
2019/7/19 3:00,5,3 ,5,2022/6/4 3:00,6,2020/11/19 3:00,1,2018/7/19 3:00,27,2021/8/19 3:00,0,2019/7/19 3:00,0,2019/7/19 3:00,0,2019/7/19 3:00,1,2019/7/19 3:00,1,2019/7/19 3:00,1,2019/7/19 3:00,0,2019/7/19 3:00,0,842
2019/7/19 4:00,5,4 ,5,2022/6/4 4:00,10,2020/11/19 4:00,1,2018/7/19 4:00,27,2021/8/19 4:00,0,2019/7/19 4:00,0,2019/7/19 4:00,0,2019/7/19 4:00,1,2019/7/19 4:00,1,2019/7/19 4:00,1,2019/7/19 4:00,0,2019/7/19 4:00,0,838
2019/7/19 5:00,5,5 ,5,2022/6/4 5:00,10,2020/11/19 5:00,2,2018/7/19 5:00,29,2021/8/19 5:00,1,2019/7/19 5:00,0,2019/7/19 5:00,0,2019/7/19 5:00,1,2019/7/19 5:00,1,2019/7/19 5:00,1,2019/7/19 5:00,0,2019/7/19 5:00,0,846
2019/7/19 6:00,5,6 ,5,2022/6/4 6:00,10,2020/11/19 6:00,2,2018/7/19 6:00,27,2021/8/19 6:00,3,2019/7/19 6:00,0,2019/7/19 6:00,0,2019/7/19 6:00,1,2019/7/19 6:00,1,2019/7/19 6:00,1,2019/7/19 6:00,0,2019/7/19 6:00,0,898
2019/7/19 7:00,5,7 ,5,2022/6/4 7:00,13,2020/11/19 7:00,5,2018/7/19 7:00,27,2021/8/19 7:00,5,2019/7/19 7:00,0,2019/7/19 7:00,0,2019/7/19 7:00,1,2019/7/19 7:00,1,2019/7/19 7:00,2,2019/7/19 7:00,0,2019/7/19 7:00,1,1193
2019/7/19 8:00,5,8 ,7,2022/6/4 8:00,12,2020/11/19 8:00,6,2018/7/19 8:00,28,2021/8/19 8:00,5,2019/7/19 8:00,0,2019/7/19 8:00,2,2019/7/19 8:00,1,2019/7/19 8:00,1,2019/7/19 8:00,2,2019/7/19 8:00,0,2019/7/19 8:00,0,1461
2019/7/19 9:00,5,9 ,6,2022/6/4 9:00,16,2020/11/19 9:00,10,2018/7/19 9:00,29,2021/8/19 9:00,5,2019/7/19 9:00,0,2019/7/19 9:00,4,2019/7/19 9:00,2,2019/7/19 9:00,1,2019/7/19 9:00,2,2019/7/19 9:00,1,2019/7/19 9:00,0,1574
2019/7/19 10:00,5,10 ,9,2022/6/4 10:00,15,2020/11/19 10:00,10,2018/7/19 10:00,27,2021/8/19 10:00,5,2019/7/19 10:00,0,2019/7/19 10:00,4,2019/7/19 10:00,2,2019/7/19 10:00,1,2019/7/19 10:00,2,2019/7/19 10:00,0,2019/7/19 10:00,0,1609
2019/7/19 11:00,5,11 ,11,2022/6/4 11:00,15,2020/11/19 11:00,13,2018/7/19 11:00,28,2021/8/19 11:00,7,2019/7/19 11:00,0,2019/7/19 11:00,2,2019/7/19 11:00,1,2019/7/19 11:00,2,2019/7/19 11:00,2,2019/7/19 11:00,1,2019/7/19 11:00,1,1646
2019/7/19 12:00,5,12 ,10,2022/6/4 12:00,16,2020/11/19 12:00,12,2018/7/19 12:00,26,2021/8/19 12:00,8,2019/7/19 12:00,1,2019/7/19 12:00,0,2019/7/19 12:00,1,2019/7/19 12:00,1,2019/7/19 12:00,2,2019/7/19 12:00,1,2019/7/19 12:00,1,1700
2019/7/19 13:00,5,13 ,8,2022/6/4 13:00,15,2020/11/19 13:00,12,2018/7/19 13:00,29,2021/8/19 13:00,8,2019/7/19 13:00,0,2019/7/19 13:00,4,2019/7/19 13:00,1,2019/7/19 13:00,1,2019/7/19 13:00,2,2019/7/19 13:00,0,2019/7/19 13:00,1,1674
2019/7/19 14:00,5,14 ,8,2022/6/4 14:00,16,2020/11/19 14:00,10,2018/7/19 14:00,33,2021/8/19 14:00,7,2019/7/19 14:00,0,2019/7/19 14:00,2,2019/7/19 14:00,1,2019/7/19 14:00,1,2019/7/19 14:00,1,2019/7/19 14:00,1,2019/7/19 14:00,1,1630
2019/7/19 15:00,5,15 ,8,2022/6/4 15:00,15,2020/11/19 15:00,8,2018/7/19 15:00,33,2021/8/19 15:00,7,2019/7/19 15:00,0,2019/7/19 15:00,2,2019/7/19 15:00,1,2019/7/19 15:00,1,2019/7/19 15:00,1,2019/7/19 15:00,1,2019/7/19 15:00,0,1641
2019/7/19 16:00,5,16 ,8,2022/6/4 16:00,15,2020/11/19 16:00,8,2018/7/19 16:00,37,2021/8/19 16:00,5,2019/7/19 16:00,1,2019/7/19 16:00,4,2019/7/19 16:00,1,2019/7/19 16:00,1,2019/7/19 16:00,1,2019/7/19 16:00,0,2019/7/19 16:00,1,1634
2019/7/19 17:00,5,17 ,7,2022/6/4 17:00,14,2020/11/19 17:00,7,2018/7/19 17:00,35,2021/8/19 17:00,6,2019/7/19 17:00,0,2019/7/19 17:00,6,2019/7/19 17:00,1,2019/7/19 17:00,1,2019/7/19 17:00,1,2019/7/19 17:00,0,2019/7/19 17:00,1,1495
2019/7/19 18:00,5,18 ,8,2022/6/4 18:00,13,2020/11/19 18:00,5,2018/7/19 18:00,30,2021/8/19 18:00,6,2019/7/19 18:00,0,2019/7/19 18:00,2,2019/7/19 18:00,1,2019/7/19 18:00,1,2019/7/19 18:00,1,2019/7/19 18:00,0,2019/7/19 18:00,1,1325
2019/7/19 19:00,5,19 ,8,2022/6/4 19:00,15,2020/11/19 19:00,7,2018/7/19 19:00,34,2021/8/19 19:00,6,2019/7/19 19:00,0,2019/7/19 19:00,6,2019/7/19 19:00,1,2019/7/19 19:00,1,2019/7/19 19:00,1,2019/7/19 19:00,0,2019/7/19 19:00,0,1234
2019/7/19 20:00,5,20 ,6,2022/6/4 20:00,12,2020/11/19 20:00,6,2018/7/19 20:00,30,2021/8/19 20:00,4,2019/7/19 20:00,0,2019/7/19 20:00,6,2019/7/19 20:00,1,2019/7/19 20:00,1,2019/7/19 20:00,1,2019/7/19 20:00,0,2019/7/19 20:00,0,1175
2019/7/19 21:00,5,21 ,7,2022/6/4 21:00,13,2020/11/19 21:00,5,2018/7/19 21:00,34,2021/8/19 21:00,3,2019/7/19 21:00,0,2019/7/19 21:00,4,2019/7/19 21:00,1,2019/7/19 21:00,1,2019/7/19 21:00,1,2019/7/19 21:00,0,2019/7/19 21:00,0,1128
2019/7/19 22:00,5,22 ,7,2022/6/4 22:00,11,2020/11/19 22:00,2,2018/7/19 22:00,30,2021/8/19 22:00,2,2019/7/19 22:00,0,2019/7/19 22:00,2,2019/7/19 22:00,1,2019/7/19 22:00,1,2019/7/19 22:00,1,2019/7/19 22:00,0,2019/7/19 22:00,0,1054
2019/7/19 23:00,5,23 ,5,2022/6/4 23:00,10,2020/11/19 23:00,1,2018/7/19 23:00,32,2021/8/19 23:00,2,2019/7/19 23:00,0,2019/7/19 23:00,2,2019/7/19 23:00,1,2019/7/19 23:00,1,2019/7/19 23:00,1,2019/7/19 23:00,0,2019/7/19 23:00,0,1007
2019/7/20 0:00,6,0 ,5,2022/6/5 0:00,10,2020/11/20 0:00,1,2018/7/20 0:00,27,2021/8/20 0:00,2,2019/7/20 0:00,0,2019/7/20 0:00,2,2019/7/20 0:00,1,2019/7/20 0:00,1,2019/7/20 0:00,1,2019/7/20 0:00,0,2019/7/20 0:00,0,968
2019/7/20 1:00,6,1 ,5,2022/6/5 1:00,8,2020/11/20 1:00,1,2018/7/20 1:00,29,2021/8/20 1:00,2,2019/7/20 1:00,0,2019/7/20 1:00,2,2019/7/20 1:00,1,2019/7/20 1:00,1,2019/7/20 1:00,1,2019/7/20 1:00,0,2019/7/20 1:00,0,940
2019/7/20 2:00,6,2 ,5,2022/6/5 2:00,5,2020/11/20 2:00,1,2018/7/20 2:00,30,2021/8/20 2:00,2,2019/7/20 2:00,0,2019/7/20 2:00,2,2019/7/20 2:00,1,2019/7/20 2:00,1,2019/7/20 2:00,1,2019/7/20 2:00,0,2019/7/20 2:00,0,917
2019/7/20 3:00,6,3 ,6,2022/6/5 3:00,7,2020/11/20 3:00,1,2018/7/20 3:00,28,2021/8/20 3:00,2,2019/7/20 3:00,0,2019/7/20 3:00,2,2019/7/20 3:00,1,2019/7/20 3:00,1,2019/7/20 3:00,1,2019/7/20 3:00,0,2019/7/20 3:00,0,909
2019/7/20 4:00,6,4 ,6,2022/6/5 4:00,8,2020/11/20 4:00,0,2018/7/20 4:00,28,2021/8/20 4:00,2,2019/7/20 4:00,0,2019/7/20 4:00,2,2019/7/20 4:00,1,2019/7/20 4:00,1,2019/7/20 4:00,1,2019/7/20 4:00,0,2019/7/20 4:00,0,902
2019/7/20 5:00,6,5 ,5,2022/6/5 5:00,9,2020/11/20 5:00,0,2018/7/20 5:00,30,2021/8/20 5:00,4,2019/7/20 5:00,0,2019/7/20 5:00,2,2019/7/20 5:00,1,2019/7/20 5:00,1,2019/7/20 5:00,1,2019/7/20 5:00,0,2019/7/20 5:00,0,912
2019/7/20 6:00,6,6 ,5,2022/6/5 6:00,9,2020/11/20 6:00,1,2018/7/20 6:00,29,2021/8/20 6:00,6,2019/7/20 6:00,0,2019/7/20 6:00,2,2019/7/20 6:00,1,2019/7/20 6:00,1,2019/7/20 6:00,1,2019/7/20 6:00,0,2019/7/20 6:00,0,927
2019/7/20 7:00,6,7 ,5,2022/6/5 7:00,7,2020/11/20 7:00,2,2018/7/20 7:00,31,2021/8/20 7:00,7,2019/7/20 7:00,0,2019/7/20 7:00,2,2019/7/20 7:00,1,2019/7/20 7:00,1,2019/7/20 7:00,1,2019/7/20 7:00,0,2019/7/20 7:00,0,1009
2019/7/20 8:00,6,8 ,6,2022/6/5 8:00,12,2020/11/20 8:00,4,2018/7/20 8:00,28,2021/8/20 8:00,7,2019/7/20 8:00,1,2019/7/20 8:00,2,2019/7/20 8:00,1,2019/7/20 8:00,1,2019/7/20 8:00,1,2019/7/20 8:00,0,2019/7/20 8:00,0,1119
2019/7/20 9:00,6,9 ,6,2022/6/5 9:00,12,2020/11/20 9:00,9,2018/7/20 9:00,29,2021/8/20 9:00,6,2019/7/20 9:00,1,2019/7/20 9:00,2,2019/7/20 9:00,1,2019/7/20 9:00,1,2019/7/20 9:00,1,2019/7/20 9:00,0,2019/7/20 9:00,1,1158
2019/7/20 10:00,6,10 ,7,2022/6/5 10:00,14,2020/11/20 10:00,8,2018/7/20 10:00,31,2021/8/20 10:00,7,2019/7/20 10:00,1,2019/7/20 10:00,6,2019/7/20 10:00,1,2019/7/20 10:00,1,2019/7/20 10:00,1,2019/7/20 10:00,1,2019/7/20 10:00,0,1210
2019/7/20 11:00,6,11 ,8,2022/6/5 11:00,17,2020/11/20 11:00,10,2018/7/20 11:00,31,2021/8/20 11:00,9,2019/7/20 11:00,1,2019/7/20 11:00,4,2019/7/20 11:00,1,2019/7/20 11:00,1,2019/7/20 11:00,1,2019/7/20 11:00,1,2019/7/20 11:00,1,1206
2019/7/20 12:00,6,12 ,8,2022/6/5 12:00,15,2020/11/20 12:00,10,2018/7/20 12:00,28,2021/8/20 12:00,8,2019/7/20 12:00,0,2019/7/20 12:00,6,2019/7/20 12:00,2,2019/7/20 12:00,1,2019/7/20 12:00,2,2019/7/20 12:00,0,2019/7/20 12:00,1,1229
2019/7/20 13:00,6,13 ,9,2022/6/5 13:00,16,2020/11/20 13:00,14,2018/7/20 13:00,30,2021/8/20 13:00,8,2019/7/20 13:00,1,2019/7/20 13:00,2,2019/7/20 13:00,3,2019/7/20 13:00,1,2019/7/20 13:00,2,2019/7/20 13:00,1,2019/7/20 13:00,1,1261
2019/7/20 14:00,6,14 ,9,2022/6/5 14:00,16,2020/11/20 14:00,9,2018/7/20 14:00,31,2021/8/20 14:00,9,2019/7/20 14:00,1,2019/7/20 14:00,6,2019/7/20 14:00,3,2019/7/20 14:00,1,2019/7/20 14:00,2,2019/7/20 14:00,0,2019/7/20 14:00,0,1300
2019/7/20 15:00,6,15 ,10,2022/6/5 15:00,17,2020/11/20 15:00,8,2018/7/20 15:00,33,2021/8/20 15:00,9,2019/7/20 15:00,1,2019/7/20 15:00,8,2019/7/20 15:00,3,2019/7/20 15:00,1,2019/7/20 15:00,2,2019/7/20 15:00,0,2019/7/20 15:00,1,1333
2019/7/20 16:00,6,16 ,11,2022/6/5 16:00,17,2020/11/20 16:00,9,2018/7/20 16:00,33,2021/8/20 16:00,7,2019/7/20 16:00,1,2019/7/20 16:00,8,2019/7/20 16:00,3,2019/7/20 16:00,1,2019/7/20 16:00,1,2019/7/20 16:00,1,2019/7/20 16:00,1,1304
2019/7/20 17:00,6,17 ,8,2022/6/5 17:00,13,2020/11/20 17:00,8,2018/7/20 17:00,31,2021/8/20 17:00,9,2019/7/20 17:00,1,2019/7/20 17:00,4,2019/7/20 17:00,1,2019/7/20 17:00,1,2019/7/20 17:00,1,2019/7/20 17:00,1,2019/7/20 17:00,0,1236
2019/7/20 18:00,6,18 ,8,2022/6/5 18:00,15,2020/11/20 18:00,8,2018/7/20 18:00,28,2021/8/20 18:00,11,2019/7/20 18:00,0,2019/7/20 18:00,6,2019/7/20 18:00,1,2019/7/20 18:00,1,2019/7/20 18:00,1,2019/7/20 18:00,0,2019/7/20 18:00,0,1162
2019/7/20 19:00,6,19 ,6,2022/6/5 19:00,16,2020/11/20 19:00,5,2018/7/20 19:00,31,2021/8/20 19:00,8,2019/7/20 19:00,0,2019/7/20 19:00,0,2019/7/20 19:00,1,2019/7/20 19:00,1,2019/7/20 19:00,1,2019/7/20 19:00,0,2019/7/20 19:00,0,1114
2019/7/20 20:00,6,20 ,5,2022/6/5 20:00,16,2020/11/20 20:00,4,2018/7/20 20:00,28,2021/8/20 20:00,6,2019/7/20 20:00,0,2019/7/20 20:00,2,2019/7/20 20:00,3,2019/7/20 20:00,1,2019/7/20 20:00,1,2019/7/20 20:00,0,2019/7/20 20:00,0,1128
2019/7/20 21:00,6,21 ,5,2022/6/5 21:00,13,2020/11/20 21:00,1,2018/7/20 21:00,32,2021/8/20 21:00,5,2019/7/20 21:00,0,2019/7/20 21:00,0,2019/7/20 21:00,2,2019/7/20 21:00,1,2019/7/20 21:00,1,2019/7/20 21:00,1,2019/7/20 21:00,0,1110
2019/7/20 22:00,6,22 ,5,2022/6/5 22:00,13,2020/11/20 22:00,1,2018/7/20 22:00,29,2021/8/20 22:00,3,2019/7/20 22:00,0,2019/7/20 22:00,0,2019/7/20 22:00,1,2019/7/20 22:00,1,2019/7/20 22:00,1,2019/7/20 22:00,1,2019/7/20 22:00,0,1072
2019/7/20 23:00,6,23 ,6,2022/6/5 23:00,11,2020/11/20 23:00,1,2018/7/20 23:00,27,2021/8/20 23:00,2,2019/7/20 23:00,0,2019/7/20 23:00,0,2019/7/20 23:00,1,2019/7/20 23:00,1,2019/7/20 23:00,1,2019/7/20 23:00,0,2019/7/20 23:00,0,1026
2019/7/21 0:00,7,0 ,5,2022/6/6 0:00,8,2020/11/21 0:00,1,2018/7/21 0:00,28,2021/8/21 0:00,2,2019/7/21 0:00,0,2019/7/21 0:00,0,2019/7/21 0:00,1,2019/7/21 0:00,1,2019/7/21 0:00,1,2019/7/21 0:00,0,2019/7/21 0:00,0,1006
2019/7/21 1:00,7,1 ,5,2022/6/6 1:00,8,2020/11/21 1:00,1,2018/7/21 1:00,29,2021/8/21 1:00,2,2019/7/21 1:00,0,2019/7/21 1:00,0,2019/7/21 1:00,1,2019/7/21 1:00,1,2019/7/21 1:00,1,2019/7/21 1:00,0,2019/7/21 1:00,0,975
2019/7/21 2:00,7,2 ,5,2022/6/6 2:00,7,2020/11/21 2:00,1,2018/7/21 2:00,27,2021/8/21 2:00,2,2019/7/21 2:00,0,2019/7/21 2:00,0,2019/7/21 2:00,1,2019/7/21 2:00,1,2019/7/21 2:00,1,2019/7/21 2:00,0,2019/7/21 2:00,0,966
2019/7/21 3:00,7,3 ,5,2022/6/6 3:00,5,2020/11/21 3:00,1,2018/7/21 3:00,26,2021/8/21 3:00,1,2019/7/21 3:00,0,2019/7/21 3:00,0,2019/7/21 3:00,1,2019/7/21 3:00,1,2019/7/21 3:00,1,2019/7/21 3:00,0,2019/7/21 3:00,0,965
2019/7/21 4:00,7,4 ,5,2022/6/6 4:00,7,2020/11/21 4:00,1,2018/7/21 4:00,27,2021/8/21 4:00,1,2019/7/21 4:00,0,2019/7/21 4:00,0,2019/7/21 4:00,1,2019/7/21 4:00,1,2019/7/21 4:00,1,2019/7/21 4:00,0,2019/7/21 4:00,0,965
2019/7/21 5:00,7,5 ,5,2022/6/6 5:00,11,2020/11/21 5:00,2,2018/7/21 5:00,27,2021/8/21 5:00,1,2019/7/21 5:00,0,2019/7/21 5:00,0,2019/7/21 5:00,1,2019/7/21 5:00,1,2019/7/21 5:00,1,2019/7/21 5:00,0,2019/7/21 5:00,0,969
2019/7/21 6:00,7,6 ,5,2022/6/6 6:00,9,2020/11/21 6:00,3,2018/7/21 6:00,27,2021/8/21 6:00,1,2019/7/21 6:00,0,2019/7/21 6:00,0,2019/7/21 6:00,1,2019/7/21 6:00,1,2019/7/21 6:00,1,2019/7/21 6:00,0,2019/7/21 6:00,0,990
2019/7/21 7:00,7,7 ,5,2022/6/6 7:00,12,2020/11/21 7:00,4,2018/7/21 7:00,27,2021/8/21 7:00,4,2019/7/21 7:00,0,2019/7/21 7:00,0,2019/7/21 7:00,1,2019/7/21 7:00,1,2019/7/21 7:00,1,2019/7/21 7:00,0,2019/7/21 7:00,0,1025
2019/7/21 8:00,7,8 ,6,2022/6/6 8:00,16,2020/11/21 8:00,4,2018/7/21 8:00,25,2021/8/21 8:00,8,2019/7/21 8:00,0,2019/7/21 8:00,0,2019/7/21 8:00,1,2019/7/21 8:00,1,2019/7/21 8:00,1,2019/7/21 8:00,0,2019/7/21 8:00,0,1099
2019/7/21 9:00,7,9 ,5,2022/6/6 9:00,14,2020/11/21 9:00,5,2018/7/21 9:00,28,2021/8/21 9:00,10,2019/7/21 9:00,1,2019/7/21 9:00,0,2019/7/21 9:00,2,2019/7/21 9:00,1,2019/7/21 9:00,1,2019/7/21 9:00,0,2019/7/21 9:00,0,1192
2019/7/21 10:00,7,10 ,8,2022/6/6 10:00,14,2020/11/21 10:00,8,2018/7/21 10:00,31,2021/8/21 10:00,12,2019/7/21 10:00,1,2019/7/21 10:00,2,2019/7/21 10:00,2,2019/7/21 10:00,1,2019/7/21 10:00,2,2019/7/21 10:00,0,2019/7/21 10:00,0,1232
2019/7/21 11:00,7,11 ,10,2022/6/6 11:00,14,2020/11/21 11:00,9,2018/7/21 11:00,31,2021/8/21 11:00,11,2019/7/21 11:00,0,2019/7/21 11:00,4,2019/7/21 11:00,1,2019/7/21 11:00,1,2019/7/21 11:00,2,2019/7/21 11:00,1,2019/7/21 11:00,0,1255
2019/7/21 12:00,7,12 ,10,2022/6/6 12:00,14,2020/11/21 12:00,7,2018/7/21 12:00,29,2021/8/21 12:00,8,2019/7/21 12:00,0,2019/7/21 12:00,4,2019/7/21 12:00,1,2019/7/21 12:00,2,2019/7/21 12:00,2,2019/7/21 12:00,1,2019/7/21 12:00,0,1260
2019/7/21 13:00,7,13 ,9,2022/6/6 13:00,15,2020/11/21 13:00,8,2018/7/21 13:00,30,2021/8/21 13:00,8,2019/7/21 13:00,1,2019/7/21 13:00,4,2019/7/21 13:00,2,2019/7/21 13:00,2,2019/7/21 13:00,2,2019/7/21 13:00,0,2019/7/21 13:00,0,1300
2019/7/21 14:00,7,14 ,7,2022/6/6 14:00,16,2020/11/21 14:00,12,2018/7/21 14:00,31,2021/8/21 14:00,9,2019/7/21 14:00,1,2019/7/21 14:00,2,2019/7/21 14:00,2,2019/7/21 14:00,2,2019/7/21 14:00,1,2019/7/21 14:00,1,2019/7/21 14:00,0,1330
2019/7/21 15:00,7,15 ,7,2022/6/6 15:00,16,2020/11/21 15:00,12,2018/7/21 15:00,30,2021/8/21 15:00,12,2019/7/21 15:00,1,2019/7/21 15:00,2,2019/7/21 15:00,2,2019/7/21 15:00,1,2019/7/21 15:00,1,2019/7/21 15:00,0,2019/7/21 15:00,0,1343
2019/7/21 16:00,7,16 ,7,2022/6/6 16:00,17,2020/11/21 16:00,14,2018/7/21 16:00,29,2021/8/21 16:00,9,2019/7/21 16:00,1,2019/7/21 16:00,4,2019/7/21 16:00,2,2019/7/21 16:00,1,2019/7/21 16:00,1,2019/7/21 16:00,1,2019/7/21 16:00,0,1420
